0.00000 ; negcapital(A ,B)  :-  utcOffset(B ,C)   ,  populationTotal(A ,D)   ,  C<D.
0.00560 ; negcapital(A ,B)  :-  foundationPlace(C ,B)   ,  locationCountry(C ,D)   ,  country(A ,D).
0.02450 ; negcapital(A ,B)  :-  areaTotal(A ,C)   ,  areaTotal(B ,D)   ,  C<D.
0.00840 ; negcapital(A ,B)  :-  country(A ,C)   ,  foundationPlace(D ,C)   ,  location(D ,B).
0.00140 ; negcapital(A ,B)  :-  country(A ,C)   ,  broadcastArea(D ,C)   ,  broadcastArea(D ,B).
0.00000 ; negcapital(A ,B)  :-  areaTotal(A ,C)   ,  maximumElevation(B ,D)   ,  C<D.
0.00000 ; negcapital(A ,B)  :-  city(C ,B)   ,  county(C ,D)   ,  country(A ,D).
5.77470 ; negcapital(A ,B)  :-  location(C ,A)   ,  nearestCity(D ,B)   ,  C=D.
0.00000 ; negcapital(A ,B)  :-  areaTotal(A ,C)   ,  areaTotal(D ,C)   ,  country(D ,B).
0.00630 ; negcapital(A ,B)  :-  country(A ,C)   ,  birthPlace(D ,C)   ,  billed(D ,B).
0.01400 ; negcapital(A ,B)  :-  country(A ,C)   ,  country(D ,C)   ,  deathPlace(D ,B).
0.00000 ; negcapital(A ,B)  :-  populationDensity(A ,C)   ,  populationDensity(B ,D)   ,  C>D.
0.02800 ; negcapital(A ,B)  :-  timeZone(B ,C)   ,  timeZone(A ,C).
0.00770 ; negcapital(A ,B)  :-  country(A ,C)   ,  regionServed(D ,C)   ,  location(D ,B).
0.00420 ; negcapital(A ,B)  :-  locationCity(C ,B)   ,  regionServed(C ,D)   ,  country(A ,D).
0.01050 ; negcapital(A ,B)  :-  foundationPlace(C ,B)   ,  location(C ,D)   ,  country(A ,D).
0.00000 ; negcapital(A ,B)  :-  areaLand(A ,C)   ,  areaWater(B ,D)   ,  C<D.
0.00000 ; negcapital(A ,B)  :-  areaTotal(B ,C)   ,  areaLand(A ,D)   ,  C<D.
0.00140 ; negcapital(A ,B)  :-  country(A ,C)   ,  ethnicGroup(C ,D)   ,  populationPlace(D ,B).
0.00000 ; negcapital(A ,B)  :-  areaLand(A ,C)   ,  areaTotal(B ,D)   ,  C>D.
0.01750 ; negcapital(A ,B)  :-  residence(C ,B)   ,  birthPlace(C ,D)   ,  country(A ,D).
0.00000 ; negcapital(A ,B)  :-  routeStart(C ,B)   ,  location(C ,D)   ,  country(A ,D).
0.00560 ; negcapital(A ,B)  :-  residence(C ,B)   ,  deathPlace(C ,D)   ,  country(A ,D).
0.00000 ; negcapital(A ,B)  :-  country(A ,C)   ,  beatifiedPlace(D ,C)   ,  birthPlace(D ,B).
0.00000 ; negcapital(A ,B)  :-  areaLand(A ,C)   ,  areaTotal(B ,D)   ,  C<D.
0.00070 ; negcapital(A ,B)  :-  locationCity(C ,B)   ,  location(C ,D)   ,  country(A ,D).
0.00140 ; negcapital(A ,B)  :-  restingPlace(C ,B)   ,  stateOfOrigin(C ,D)   ,  country(A ,D).
0.00770 ; negcapital(A ,B)  :-  hometown(C ,B)   ,  birthPlace(C ,D)   ,  country(A ,D).
0.03080 ; negcapital(A ,B)  :-  country(A ,C)   ,  location(D ,C)   ,  location(D ,B).
0.00000 ; negcapital(A ,B)  :-  country(A ,C)   ,  county(D ,C)   ,  routeStart(D ,B).
4.66637 ; negcapital(A ,B)  :-  residence(C ,A)   ,  knownFor(D ,B)   ,  C=D.
0.00000 ; negcapital(A ,B)  :-  areaWater(A ,C)   ,  populationDensity(B ,D)   ,  C<D.
0.00980 ; negcapital(A ,B)  :-  country(A ,C)   ,  city(D ,C)   ,  city(D ,B).
0.02590 ; negcapital(A ,B)  :-  country(A ,C)   ,  birthPlace(D ,C)   ,  deathPlace(D ,B).
0.00000 ; negcapital(A ,B)  :-  country(A ,C)   ,  occupation(D ,C)   ,  deathPlace(D ,B).
0.00000 ; negcapital(A ,B)  :-  hometown(C ,B)   ,  deathPlace(C ,D)   ,  country(A ,D).
0.02940 ; negcapital(A ,B)  :-  country(B ,C)   ,  country(A ,C).
0.00000 ; negcapital(A ,B)  :-  city(C ,A)   ,  state(C ,D)   ,  country(D ,B).
0.01610 ; negcapital(A ,B)  :-  residence(C ,B)   ,  residence(C ,D)   ,  country(A ,D).
0.00000 ; negcapital(A ,B)  :-  location(C ,B)   ,  thirdDriverCountry(C ,D)   ,  country(A ,D).
0.00000 ; negcapital(A ,B)  :-  areaWater(A ,C)   ,  areaLand(B ,D)   ,  C<D.
0.00490 ; negcapital(A ,B)  :-  country(A ,C)   ,  locationCountry(D ,C)   ,  headquarter(D ,B).
0.00070 ; negcapital(A ,B)  :-  timeZone(A ,C)   ,  timeZone(D ,C)   ,  country(D ,B).
0.00980 ; negcapital(A ,B)  :-  country(A ,C)   ,  country(D ,C)   ,  residence(D ,B).
0.00000 ; negcapital(A ,B)  :-  country(A ,C)   ,  location(D ,C)   ,  routeStart(D ,B).
